Nome: VACARIA
Codigo Estacao: A880
Latitude: -28.51361111
Longitude: -50.88277777
Altitude: 969.89
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2021-09-30;198,6;906,7;14,9;3,3;
2021-10-31;153,8;906,1;15,1;3,1;
2021-11-30;105,6;904,2;17,9;2,7;
2021-12-31;72,8;904;19,1;2,6;
2022-01-31;148,4;904,4;21;2,6;
2022-02-28;77,2;904,8;19,7;2,8;
2022-03-31;171,2;905,6;18;3,1;
2022-04-30;138,4;906,8;15,2;3,1;
2022-05-31;427,8;907,2;11,1;3,1;
2022-06-30;312,2;907,7;9,8;3,2;
2022-07-31;87,4;907,6;13,7;3,8;
2022-08-31;140;909;11;3,6;
2022-09-30;56,2;907,6;11,6;3,7;
2022-10-31;156;905,4;14,7;3,2;
2022-11-30;32,2;906,9;15,7;3,3;
2022-12-31;151,4;903,6;19,1;3;
2023-01-31;102,4;904,6;20,2;3;
2023-02-28;151;904,9;18,8;2,6;
2023-03-31;109,2;906,6;19,5;2,9;
2023-04-30;152,6;906,6;15,2;2,9;
2023-05-31;104,6;909;13,7;2,6;
2023-06-30;164,6;909,4;11,6;3,2;
2023-07-31;159,2;909,1;11,7;3,4;
2023-08-31;56,8;907,2;12,9;3,4;
2023-09-30;448,4;905,5;15,6;3,9;
2023-10-31;null;null;14,2;null;
2023-11-30;null;null;null;null;
2023-12-31;null;null;20,2;null;
2024-01-31;218,6;905,2;19;3,4;
2024-02-29;84,6;906,5;21;null;
2024-03-31;113,2;906,5;19,5;null;
2024-04-30;228,2;906,5;18;3,4;
2024-05-31;481,2;906,6;13,4;3,6;
2024-06-30;242,6;907,8;13,3;3,7;
2024-07-31;91,8;911,1;10,8;3,3;
2024-08-31;88,2;909;12,8;3,7;
2024-09-30;128;906,6;16,2;4,1;
2024-10-31;195;906,1;16,5;3,9;
2024-11-30;96,6;904,9;18,3;3,9;
2024-12-31;187;903,5;17,9;3,7;
2025-01-31;143;903,7;19,8;3,3;
2025-02-28;141,8;905,9;21,4;3,3;
2025-03-31;54;907,9;19,4;3,2;
2025-04-30;138,2;907,1;15,1;3;
2025-05-31;98;909,3;13,4;3,6;
2025-06-30;null;null;null;null;

