Nome: QUARAI
Codigo Estacao: A831
Latitude: -30.3686111
Longitude: -56.43722221
Altitude: 113.05
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2022-11-30;52,8;1001,1;21,9;3,3;
2022-12-31;23,8;996,5;25,8;3,1;
2023-01-31;42,4;996,5;27,8;2,9;
2023-02-28;60,4;997,4;25,8;3,1;
2023-03-31;316;998,6;25,6;2,6;
2023-04-30;10;1001;18,7;2,6;
2023-05-31;109,2;1003,5;16,4;2,4;
2023-06-30;36,4;1004,7;15;2,5;
2023-07-31;84,4;1004,3;13,8;3,3;
2023-08-31;32,4;1001,6;15,5;3,2;
2023-09-30;266;999,1;16,8;3,8;
2023-10-31;100,2;998,9;18,2;3,2;
2023-11-30;151,4;996,3;21,4;3,3;
2023-12-31;299;997,1;23,5;3,4;
2024-01-31;57,6;998,3;23,7;2,7;
2024-02-29;105;998,4;26,6;2,8;
2024-03-31;342,6;999;23;2,6;
2024-04-30;434,6;999;20,2;null;
2024-05-31;83;1002,9;13,2;null;
2024-06-30;42,6;1000,8;16,2;null;
2024-07-31;6,2;1008,1;11,8;null;
2024-08-31;161;1003,7;13,8;null;
2024-09-30;155,4;999,8;17,5;null;
2024-10-31;123,8;1000;20;null;
2024-11-30;112;998;22;null;
2024-12-31;137,2;997,4;21,8;null;
2025-01-31;35,8;996,6;25,7;null;
2025-02-28;null;null;27,6;null;
2025-03-31;83,8;1000,8;24;2,7;
2025-04-30;151,2;1002,3;17,3;2,2;
2025-05-31;140,6;1003,4;16,3;2,6;
2025-06-30;null;null;null;null;

