Nome: CAMAQUA
Codigo Estacao: A838
Latitude: -30.80805555
Longitude: -51.83416666
Altitude: 92.3
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-05-31;151,4;1007,6;16,7;,1;
2018-06-30;null;1007,6;13;,2;
2018-07-31;209,6;1008,7;13,2;,2;
2018-08-31;136,4;1009,1;13,1;,3;
2018-09-30;294;1005,3;17,6;,3;
2018-10-31;85;1004,9;18,1;,3;
2018-11-30;102,8;1002,9;21,1;,3;
2018-12-31;78,6;1002,2;22,1;,3;
2019-01-31;128,6;1002,1;24,8;,3;
2019-02-28;81,4;1002,6;23;,1;
2019-03-31;81,2;1005;21,4;,2;
2019-04-30;78,6;1004,5;20;,1;
2019-05-31;275,4;1006;17,5;,1;
2019-06-30;41;1007,3;16,9;,1;
2019-07-31;183;1009;12,2;,1;
2019-08-31;154,2;1010,9;13,9;,7;
2019-09-30;109,4;1007,3;15,4;1,3;
2019-10-31;null;null;19,3;null;
2019-11-30;null;null;21,3;null;
2019-12-31;60,6;1001,2;23;1,4;
2020-01-31;163;1001,2;23,4;1,3;
2020-02-29;44;1003,5;23;1,4;
2020-03-31;44,8;1004,9;23;1,1;
2020-04-30;48,2;1006,5;18,9;1,2;
2020-05-31;117,6;1005,9;15,6;,9;
2020-06-30;null;1005,3;15,4;,8;
2020-07-31;null;1005,9;14;,9;
2020-08-31;80,4;1008,1;14,9;,9;
2020-09-30;246,8;1006,8;15,2;1,4;
2020-10-31;131,2;1004,7;17,5;1,6;
2020-11-30;31,4;1005;20,1;1,4;
2020-12-31;94;1001,8;22,3;1,4;
2021-01-31;104;1001,2;23,8;1,4;
2021-02-28;70,6;1001,7;22,5;1,1;
2021-03-31;111,2;1002,7;21,9;1,1;
2021-04-30;13,6;1007,1;19,8;1;
2021-05-31;95,2;1006,9;13,9;1,1;
2021-06-30;null;1008,8;13,1;1,1;
2021-07-31;7,4;1009,9;12,2;,8;
2021-08-31;null;1009,9;14,8;null;
2021-09-30;null;null;null;null;
2021-10-31;null;null;null;null;
2021-11-30;null;null;null;null;
2021-12-31;null;1002,1;21,7;1,2;
2022-01-31;175;1000,8;24,4;1,1;
2022-02-28;119,8;1001,4;22,9;,6;
2022-03-31;106;1003;20,8;,6;
2022-04-30;81,2;1004,9;18,2;,4;
2022-05-31;null;1007,4;14,1;,4;
2022-06-30;null;null;10,7;null;
2022-07-31;null;1006,3;14,5;,4;
2022-08-31;90;1009,8;13,3;,6;
2022-09-30;null;1008,1;14,5;,7;
2022-10-31;112,6;1004,8;17,3;,8;
2022-11-30;null;1005,6;20,3;,8;
2022-12-31;null;1001,2;22,7;,9;
2023-01-31;null;1001,5;24,4;,6;
2023-02-28;null;null;null;null;
2023-03-31;null;1003,5;23,9;null;
2023-04-30;59,2;1005,1;18,6;,4;
2023-05-31;176,4;1007,5;16,7;,4;
2023-06-30;144;1008,5;14,5;,4;
2023-07-31;238,2;1008,7;13,8;,6;
2023-08-31;93,8;1006;14,6;,8;
2023-09-30;383,4;1004,1;16,4;1;
2023-10-31;90,6;1003,7;17,1;,8;
2023-11-30;200,2;1001,3;19,8;,9;
2023-12-31;135;1002;22,5;,9;
2024-01-31;125,8;1003,1;22,8;1;
2024-02-29;97,6;1003,6;24,3;,6;
2024-03-31;40,4;1003,5;22,5;,5;
2024-04-30;289,8;1003,8;19,9;,7;
2024-05-31;null;null;null;null;
2024-06-30;null;1004,4;16,1;,4;
2024-07-31;95,8;1012,4;11,8;,3;
2024-08-31;144,4;1008,2;13,8;,5;
2024-09-30;325,6;1004,8;16,9;,7;
2024-10-31;128,8;1004,8;19,2;,8;
2024-11-30;73,6;1002,8;21,3;,7;
2024-12-31;146,2;1001,3;20,9;,8;
2025-01-31;75,4;1001;23,5;,6;
2025-02-28;113,6;1002;24,9;,5;
2025-03-31;26,4;1005;23,3;,4;
2025-04-30;100,4;1006,1;18,2;,4;
2025-05-31;231;1007,7;16,5;,3;
2025-06-30;null;null;null;null;

