Nome: NOVA TEBAS
Codigo Estacao: A822
Latitude: -24.43388888
Longitude: -51.95388888
Altitude: 660
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2013-05-31;100,6;941,8;18,3;2,3;
2013-06-30;171;942,3;17;null;
2013-07-31;30,8;944,4;16,1;2,4;
2013-08-31;8,6;942,5;17,2;2,9;
2013-09-30;12,2;941;19,6;2,9;
2013-10-31;71,4;939,7;21,2;2,9;
2013-11-30;12,6;937,8;23,3;3,4;
2013-12-31;36;936,1;26,2;2,6;
2014-01-31;null;939,4;26,2;2,1;
2014-02-28;null;938,8;25,3;3,2;
2014-03-31;null;null;null;null;
2014-04-30;null;null;null;null;
2014-05-31;null;null;null;null;
2014-06-30;312,8;942,2;17,2;2,4;
2014-07-31;124;944,9;16;2,6;
2014-08-31;33,8;943,2;18,6;2,5;
2014-09-30;364,4;940,3;20,1;3;
2014-10-31;92,4;940,2;23,1;2,8;
2014-11-30;14,4;937,8;22,9;2,5;
2014-12-31;,8;937,7;23,4;2,6;
2015-01-31;0;939,7;24,3;2,2;
2015-02-28;null;938,4;23;2;
2015-03-31;0;939,2;22,9;1,9;
2015-04-30;6,6;940,5;21,5;2,4;
2015-05-31;0;942,3;18,1;2,5;
2015-06-30;0;944,4;17,4;2,4;
2015-07-31;null;943,1;16,5;2,3;
2015-08-31;49;942,4;20;2,5;
2015-09-30;199,4;938,9;21,3;2,1;
2015-10-31;219;939,3;22,7;2,6;
2015-11-30;382,8;937,2;21,9;2,2;
2015-12-31;216,6;938,5;23,2;2;
2016-01-31;100,8;937,2;24;2,6;
2016-02-29;79;939,1;23,9;2;
2016-03-31;31;940,3;22,7;2,1;
2016-04-30;null;940,4;23,3;2,1;
2016-05-31;null;943,2;16,9;2,1;
2016-06-30;141,4;945;14,5;2,1;
2016-07-31;null;943,1;16,8;2,4;
2016-08-31;23,2;942;17,6;2,4;
2016-09-30;6,4;942,1;18,6;2,4;
2016-10-31;81;939,2;20,8;2,8;
2016-11-30;48,2;938,1;22,5;2,6;
2016-12-31;239,8;937,8;22,9;2,2;
2017-01-31;168,4;938,5;23,3;1,8;
2017-02-28;93,6;938,4;24;2;
2017-03-31;124,6;939,7;22,6;2,3;
2017-04-30;151,2;940,9;20;2,5;
2017-05-31;197,4;941,2;19,1;2,1;
2017-06-30;null;null;16,1;null;
2017-07-31;4,4;947;16,8;2,8;
2017-08-31;131,6;942;18,9;2,9;
2017-09-30;48,4;942,1;23,4;2,9;
2017-10-31;411,4;938,6;20,6;2,9;
2017-11-30;207,6;937;21,5;2,3;
2017-12-31;214,8;936,9;23,3;2,3;
2018-01-31;141,4;938,1;22,4;2,1;
2018-02-28;null;938,3;22;2,5;
2018-03-31;null;937,6;23,4;1,5;
2018-04-30;6;942,1;22;1,9;
2018-05-31;22;942,8;18,7;2;
2018-06-30;62,2;943,5;16,9;1,6;
2018-07-31;9,2;943,2;18,5;1,7;
2018-08-31;66,6;943,5;16,5;2,2;
2018-09-30;null;null;null;null;
2018-10-31;null;null;20,8;null;
2018-11-30;132,6;938,2;22,5;2,9;
2018-12-31;126,2;938,5;24;2,1;
2019-01-31;139;940;24,6;1,8;
2019-02-28;null;null;22,7;null;
2019-03-31;91;940,3;22,7;0;
2019-04-30;44,2;939,7;21,7;0;
2019-05-31;14,6;941,2;19,3;0;
2019-06-30;null;944,7;18,3;0;
2019-07-31;null;943,4;16,1;0;
2019-08-31;8,6;944,5;18,5;0;
2019-09-30;72,2;940,5;22,1;0;
2019-10-31;68,2;939,2;26,3;0;
2019-11-30;null;937,3;27,8;0;
2019-12-31;null;null;26,3;null;
2020-01-31;null;null;23,2;null;
2020-02-29;60;938,8;24;0;
2020-03-31;71,6;940,1;23,7;0;
2020-04-30;null;null;20,7;null;
2020-05-31;null;null;null;null;
2020-06-30;null;null;null;null;
2020-07-31;null;943;17,4;0;
2020-08-31;null;null;null;null;
2020-09-30;null;null;null;null;
2020-10-31;null;null;null;null;
2020-11-30;null;null;null;null;
2020-12-31;null;null;null;null;
2021-01-31;null;null;null;null;
2021-02-28;null;null;null;null;
2021-03-31;null;null;null;null;
2021-04-30;null;null;null;null;
2021-05-31;null;null;null;null;
2021-06-30;null;null;null;null;
2021-07-31;null;null;null;null;
2021-08-31;null;null;null;null;
2021-09-30;null;null;null;null;
2021-10-31;null;null;null;null;
2021-11-30;null;null;null;null;
2021-12-31;null;null;null;null;
2022-01-31;null;null;null;null;
2022-02-28;null;null;null;null;
2022-03-31;null;null;null;null;
2022-04-30;null;null;null;null;
2022-05-31;null;null;null;null;
2022-06-30;null;null;null;null;
2022-07-31;null;null;null;null;
2022-08-31;null;null;null;null;
2022-09-30;null;null;null;null;
2022-10-31;null;null;null;null;
2022-11-30;null;null;null;null;
2022-12-31;null;null;null;null;
2023-01-31;null;null;null;null;
2023-02-28;null;null;null;null;
2023-03-31;null;null;null;null;
2023-04-30;null;null;null;null;
2023-05-31;null;null;null;null;
2023-06-30;null;null;null;null;
2023-07-31;null;null;null;null;
2023-08-31;null;null;null;null;
2023-09-30;null;940,1;22,4;1,2;
2023-10-31;null;null;null;null;
2023-11-30;null;null;null;null;
2023-12-31;null;null;null;null;
2024-01-31;142,8;null;null;null;
2024-02-29;112,6;null;null;null;
2024-03-31;132,4;null;null;null;
2024-04-30;163,4;null;null;null;
2024-05-31;null;null;null;null;
2024-06-30;null;null;null;null;
2024-07-31;null;null;null;null;
2024-08-31;21,6;943,7;18,6;1,7;
2024-09-30;null;null;null;null;
2024-10-31;null;null;23,4;null;
2024-11-30;130,8;937,8;23,8;2,4;
2024-12-31;461,8;937,2;22,5;1,9;
2025-01-31;160;937,3;23,5;1,8;
2025-02-28;156,8;939,5;24,6;1,7;
2025-03-31;28;940,9;24,7;2,1;
2025-04-30;86;940,6;20,6;1,8;
2025-05-31;70,6;943,8;18,7;2,2;
2025-06-30;null;null;null;null;

