Nome: CLEVELANDIA
Codigo Estacao: A876
Latitude: -26.41722221
Longitude: -52.3486111
Altitude: 966.06
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2015-10-31;null;905,8;19,3;null;
2015-11-30;172;903,9;19,1;null;
2015-12-31;340,2;904,8;20,6;null;
2016-01-31;174,6;904,4;22;null;
2016-02-29;255;905,8;21,7;null;
2016-03-31;232,6;907,2;19;null;
2016-04-30;83,4;907,3;19,7;null;
2016-05-31;221,4;908,9;13,6;null;
2016-06-30;91,2;910,7;10,3;null;
2016-07-31;35,8;908,9;13,3;null;
2016-08-31;165;908,1;14,5;null;
2016-09-30;86,8;908,6;15,1;null;
2016-10-31;175,2;905,7;17,4;null;
2016-11-30;102,6;905,2;19;null;
2016-12-31;179,2;904,6;20;null;
2017-01-31;72,4;905,4;21,1;null;
2017-02-28;null;null;null;null;
2017-03-31;null;null;null;null;
2017-04-30;null;null;null;null;
2017-05-31;334,8;907,4;16,3;3,8;
2017-06-30;120,2;909,2;13,7;3,8;
2017-07-31;11,8;913,3;13,4;4;
2017-08-31;136,2;908,2;15,3;4;
2017-09-30;58,4;909;19,7;3,8;
2017-10-31;405,8;905,1;17,3;4;
2017-11-30;233,8;903,9;18,6;3,8;
2017-12-31;172,6;903,7;21,2;3,4;
2018-01-31;260,4;904,7;20,3;3,4;
2018-02-28;93;905,3;19,7;3,3;
2018-03-31;247,8;905;20,5;2,5;
2018-04-30;50,6;909;19,4;2,8;
2018-05-31;null;909,3;15,7;3,6;
2018-06-30;131;909,4;12,7;3,4;
2018-07-31;28,4;909,3;14,6;3,4;
2018-08-31;66,4;909,5;12,6;3,5;
2018-09-30;160,2;906,1;16,5;3,5;
2018-10-31;null;null;null;null;
2018-11-30;null;null;null;null;
2018-12-31;117,4;905,4;20,8;3,2;
2019-01-31;228,8;906,8;22,3;3,3;
2019-02-28;240;905,2;20,3;3,4;
2019-03-31;140,2;907,2;19,7;3,3;
2019-04-30;162,6;906,7;18,8;2,8;
2019-05-31;203,6;907,2;16,6;3,4;
2019-06-30;38,6;910,1;15,8;3,5;
2019-07-31;33,8;909,6;13,3;3,7;
2019-08-31;20,2;910,9;14,3;4,1;
2019-09-30;98,2;907,2;17,9;3,9;
2019-10-31;133,2;906,2;20,2;4;
2019-11-30;286;904,5;20,4;3,9;
2019-12-31;172;904,8;20,1;3,3;
2020-01-31;238,4;904,2;21;2,8;
2020-02-29;97;905,9;20,6;3,4;
2020-03-31;32,8;907,3;20,8;3,3;
2020-04-30;55,8;908,5;16,7;3,3;
2020-05-31;137,4;908,6;13,7;3,4;
2020-06-30;null;null;14,1;null;
2020-07-31;null;null;15,3;null;
2020-08-31;null;null;16,4;null;
2020-09-30;28,4;907,3;19,3;3,8;
2020-10-31;13,2;null;20,6;4;
2020-11-30;null;null;19,7;null;
2020-12-31;null;null;null;null;
2021-01-31;277;904,6;20,2;3,7;
2021-02-28;34,6;904,8;20,1;3,3;
2021-03-31;45,4;905,5;20,5;3,3;
2021-04-30;34,2;908,3;17,2;3,4;
2021-05-31;75,4;908,2;14,5;2,9;
2021-06-30;161,8;909,1;12,4;3,3;
2021-07-31;58,4;911;11,6;3,4;
2021-08-31;40,4;909,5;16;3,9;
2021-09-30;149,6;906,7;17,9;3,9;
2021-10-31;362,2;905,8;17,2;3,9;
2021-11-30;83,4;904,3;20;3,4;
2021-12-31;21,4;903,6;21,4;3,3;
2022-01-31;66,6;904,4;22,1;3,3;
2022-02-28;null;905;21,5;3,1;
2022-03-31;null;null;null;null;
2022-04-30;null;null;null;null;
2022-05-31;null;null;null;null;
2022-06-30;null;null;null;null;
2022-07-31;null;null;null;null;
2022-08-31;null;null;null;null;
2022-09-30;null;null;null;null;
2022-10-31;467,4;905,6;16,8;3,5;
2022-11-30;59,4;906,3;17,6;4;
2022-12-31;133,2;903,6;20,5;3,4;
2023-01-31;107,2;904,8;20,4;3,1;
2023-02-28;null;905,3;19,2;3;
2023-03-31;null;906,7;20,7;3,2;
2023-04-30;null;906,6;17,2;3,4;
2023-05-31;null;909,1;15,6;2,8;
2023-06-30;null;910;13,5;3,4;
2023-07-31;null;909,6;14,3;3,5;
2023-08-31;98,4;907,5;15,3;3,5;
2023-09-30;null;905,9;18,7;4,5;
2023-10-31;null;904,2;18,2;3,8;
2023-11-30;null;904,1;19,8;3,7;
2023-12-31;206;905,2;21,2;3,2;
2024-01-31;77,2;905,1;20,8;3,4;
2024-02-29;126;906,4;21,9;3,2;
2024-03-31;148;906,6;21,2;3,2;
2024-04-30;144;906,7;19,6;3,4;
2024-05-31;190;907,3;16;3,6;
2024-06-30;62,4;908,3;16,1;3,5;
2024-07-31;5,4;911,1;12,9;3;
2024-08-31;3,8;909,5;14,7;3,8;
2024-09-30;47,2;906,8;19;3,6;
2024-10-31;235,6;905,8;18,9;4,1;
2024-11-30;226,8;904,5;19,9;3,8;
2024-12-31;192,4;903,7;19,2;3,2;
2025-01-31;81,6;903,9;20,7;3;
2025-02-28;null;906,2;22,1;3;
2025-03-31;null;907,8;20,9;3,1;
2025-04-30;75,2;907;16,9;3;
2025-05-31;67,2;909,5;15,8;3,1;
2025-06-30;null;null;null;null;

