Nome: IVAI
Codigo Estacao: A818
Latitude: -25.01083333
Longitude: -50.85388888
Altitude: 803.58
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-01-31;168,6;922,9;21,7;1,6;
2018-02-28;49,4;923,2;20,9;1,8;
2018-03-31;138,2;922,7;22;1,2;
2018-04-30;null;926,9;20,2;1,4;
2018-05-31;null;927,6;18,5;1,5;
2018-06-30;null;null;null;null;
2018-07-31;null;927,4;null;1,6;
2018-08-31;null;928,5;15,9;1,8;
2018-09-30;null;924,5;null;1,8;
2018-10-31;null;923,6;19,4;1,7;
2018-11-30;null;923,3;21,3;2;
2018-12-31;null;923,2;23;1,6;
2019-01-31;81,8;924,8;23,7;1,5;
2019-02-28;null;923,1;21,7;1,6;
2019-03-31;144,4;925,1;21,6;1,5;
2019-04-30;136,2;924,5;20,4;1,2;
2019-05-31;168;925,5;18,1;1,4;
2019-06-30;null;928,7;16,7;1,4;
2019-07-31;null;927,5;null;1,6;
2019-08-31;null;929,2;17,3;1,8;
2019-09-30;79,4;925,7;19,7;1,8;
2019-10-31;105,6;924,3;21,9;1,7;
2019-11-30;146,8;922,6;21,5;1,6;
2019-12-31;232,6;922,7;21,7;1,5;
2020-01-31;119,8;922;22,2;1,7;
2020-02-29;124,2;923,6;22,2;1,7;
2020-03-31;22,4;925,1;21,4;1,6;
2020-04-30;null;926,3;19,1;1,5;
2020-05-31;null;926,8;15,5;1,6;
2020-06-30;150,2;926,9;16,6;1,7;
2020-07-31;null;927,2;15,8;1,7;
2020-08-31;195,4;927,8;15,8;1,8;
2020-09-30;31,8;925,6;20,5;1,8;
2020-10-31;80,8;923,6;20,8;1,9;
2020-11-30;58,2;923,7;20,7;1,7;
2020-12-31;150,6;922,4;21,8;1,5;
2021-01-31;295,2;922,8;22;1,5;
2021-02-28;14;922,3;21,8;1,7;
2021-03-31;97;923,3;21,9;1,5;
2021-04-30;15;926,2;18,4;1,6;
2021-05-31;85,6;926,4;16,1;1,6;
2021-06-30;69,8;927,3;14,9;1,5;
2021-07-31;null;929;13,9;1,5;
2021-08-31;null;928,2;16,9;1,8;
2021-09-30;null;925,1;20;1,9;
2021-10-31;null;924,2;18,4;1,7;
2021-11-30;null;922,2;21,3;1,9;
2021-12-31;null;921,4;22,4;1,8;
2022-01-31;null;922,1;22,5;1,5;
2022-02-28;null;922,7;22,9;1,4;
2022-03-31;null;923,6;21,8;1,5;
2022-04-30;null;925,1;18,7;1,6;
2022-05-31;null;926;15,4;1,3;
2022-06-30;null;926,4;14,7;1,2;
2022-07-31;null;927;16,9;1,1;
2022-08-31;null;927,3;15,7;1,5;
2022-09-30;null;null;null;null;
2022-10-31;null;null;null;null;
2022-11-30;null;null;null;null;
2022-12-31;null;null;null;null;
2023-01-31;null;null;null;null;
2023-02-28;null;null;null;null;
2023-03-31;null;null;null;null;
2023-04-30;null;null;null;null;
2023-05-31;42,2;927,3;16,7;1,1;
2023-06-30;94;928,4;14,6;1,2;
2023-07-31;124;928,3;15,9;1,2;
2023-08-31;null;null;15,9;null;
2023-09-30;115,4;924,4;20,6;1,6;
2023-10-31;null;null;null;null;
2023-11-30;null;null;null;null;
2023-12-31;null;null;null;null;
2024-01-31;null;null;null;null;
2024-02-29;null;null;null;null;
2024-03-31;null;null;null;null;
2024-04-30;null;null;null;null;
2024-05-31;null;null;null;null;
2024-06-30;null;null;null;null;
2024-07-31;null;null;null;null;
2024-08-31;null;null;17,3;null;
2024-09-30;110,2;925,1;21,1;1,3;
2024-10-31;139;924,1;20,6;1,4;
2024-11-30;155,4;922,5;22,1;1;
2024-12-31;271,6;922;21,3;,9;
2025-01-31;222,6;921,8;22,4;,8;
2025-02-28;null;923,9;23,6;,5;
2025-03-31;null;925,5;22,5;,6;
2025-04-30;null;924,9;19,4;,5;
2025-05-31;null;928;16,9;,8;
2025-06-30;null;null;null;null;

