Nome: ALEGRETE
Codigo Estacao: A826
Latitude: -29.70916666
Longitude: -55.52555554
Altitude: 120.88
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-09-30;29,8;1004,6;15,6;2,2;
2016-10-31;287,8;999,6;19,1;2,4;
2016-11-30;226;999,4;21,4;2,2;
2016-12-31;191,4;996,5;24,3;1,9;
2017-01-31;null;null;null;null;
2017-02-28;null;null;null;null;
2017-03-31;null;null;null;null;
2017-04-30;213,8;1001,4;19;1,9;
2017-05-31;268,4;1001,6;17,1;2;
2017-06-30;90,2;1003,2;14,9;1,8;
2017-07-31;null;null;null;null;
2017-08-31;null;null;16,9;null;
2017-09-30;null;1001,8;19,2;2,4;
2017-10-31;163,8;997,8;19,4;2,5;
2017-11-30;95,2;997,5;21;2,1;
2017-12-31;117,2;995,8;24,7;2,2;
2018-01-31;140;996,2;24,7;2;
2018-02-28;107,2;997,8;23,9;2;
2018-03-31;199,4;997,6;22,3;1,9;
2018-04-30;58,4;1001,3;22,8;1,6;
2018-05-31;154,6;1003;17,1;1,9;
2018-06-30;170,8;1004,8;11,5;1,5;
2018-07-31;51;1004,3;12,9;2,1;
2018-08-31;194,4;1005,1;12,9;2;
2018-09-30;209,2;999,7;19;2,5;
2018-10-31;200,4;999,5;19,8;2,7;
2018-11-30;179,2;997,6;22,9;2,2;
2018-12-31;150,4;997,6;23,8;1,9;
2019-01-31;507,6;997,3;25;2,1;
2019-02-28;62,8;998;24;1,9;
2019-03-31;120,6;1000,5;21,8;1,8;
2019-04-30;null;null;null;null;
2019-05-31;188,2;1001,3;17,9;1,9;
2019-06-30;11,8;1002,5;17,7;1,5;
2019-07-31;152;1004,7;13;1,6;
2019-08-31;43,4;1006,3;14,5;2,1;
2019-09-30;62,2;1002;16,5;2,3;
2019-10-31;237,8;999,1;20,3;2,6;
2019-11-30;156,6;997,2;22,9;2,4;
2019-12-31;40,6;996,8;24,3;1,7;
2020-01-31;77,6;996,2;25,2;2,1;
2020-02-29;83,2;998,5;24,1;1,9;
2020-03-31;33,8;999,4;25,1;1,9;
2020-04-30;26,6;1002,5;19,6;1,8;
2020-05-31;187,4;1002,4;15,7;1,6;
2020-06-30;163,4;1001;15,3;2,2;
2020-07-31;47,4;1003,1;12,6;1,9;
2020-08-31;33,8;1003,1;16,1;2;
2020-09-30;172,6;1001,5;16,6;2,4;
2020-10-31;89,8;999,2;20,2;2,6;
2020-11-30;112,2;999,4;22,6;2,6;
2020-12-31;128,4;996,8;23,8;2;
2021-01-31;null;995,8;24,6;2,1;
2021-02-28;85;997,6;23,3;1,6;
2021-03-31;79,2;998,5;22,5;1,7;
2021-04-30;67,2;1002;20,6;2;
2021-05-31;203;1003,1;14,2;1,5;
2021-06-30;192;1004,7;12,8;1,7;
2021-07-31;21,2;1005,9;12,8;1,5;
2021-08-31;26,2;1003,6;15,8;2,1;
2021-09-30;279;1000,5;17,4;2,5;
2021-10-31;89,2;1000,2;19,5;2,2;
2021-11-30;63,2;997,5;22,4;2,2;
2021-12-31;71,6;996,9;24,7;2,4;
2022-01-31;40;995,2;27,7;2,1;
2022-02-28;54;996,5;25,8;1,9;
2022-03-31;238,4;998,6;21,6;1,8;
2022-04-30;201,4;1000,3;18,7;1,8;
2022-05-31;72,8;1003,5;14,1;1,6;
2022-06-30;null;null;null;null;
2022-07-31;null;null;null;null;
2022-08-31;null;null;14,6;null;
2022-09-30;51,2;1003,3;15,2;2,1;
2022-10-31;73;1000,1;18,4;2,3;
2022-11-30;77;1001,1;22,1;2,4;
2022-12-31;71;996,1;25,8;2,1;
2023-01-31;57,2;996,3;27;1,9;
2023-02-28;null;997,3;25,2;1,8;
2023-03-31;121,4;998,6;25,3;1,6;
2023-04-30;26,6;1000,7;19,6;1,7;
2023-05-31;226,4;1003,4;17,1;1,4;
2023-06-30;59,6;1004,6;15,9;1,7;
2023-07-31;132,2;1004,1;14,6;2,1;
2023-08-31;60;1001,5;16,5;1,9;
2023-09-30;355;998,6;17,9;2,6;
2023-10-31;310,6;998,6;18,7;2,2;
2023-11-30;148,4;996,1;22,2;2,3;
2023-12-31;294,4;997,2;24,3;2,1;
2024-01-31;113,2;998;24,2;2,1;
2024-02-29;null;998,2;26,5;1,9;
2024-03-31;315,2;998,9;23,5;1,7;
2024-04-30;308;998,8;21,1;2;
2024-05-31;165,2;1002;15;1,9;
2024-06-30;203,6;1000,9;17,3;2,2;
2024-07-31;5,6;1007,7;13,1;1,9;
2024-08-31;183,6;1003,7;14,9;2,2;
2024-09-30;85,4;999,6;18,7;2,1;
2024-10-31;94;999,6;20,8;2,3;
2024-11-30;113,2;997,6;23,3;2,2;
2024-12-31;null;997;22,7;2;
2025-01-31;30,4;996,3;26;1,9;
2025-02-28;138,2;997;27,2;1,6;
2025-03-31;102;1000,5;24,3;1,7;
2025-04-30;141;1001,9;18,3;1,5;
2025-05-31;475,4;1003,3;17,2;1,7;
2025-06-30;null;null;null;null;

