Nome: SOLEDADE
Codigo Estacao: A837
Latitude: -28.859211
Longitude: -52.542387
Altitude: 660.44
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2018-04-30;122,4;941,7;20,6;3,7;
2018-05-31;113,8;942,2;15,9;4;
2018-06-30;185;942,5;11,8;3,9;
2018-07-31;162;942,3;13,1;4,7;
2018-08-31;121;942,9;12;4,5;
2018-09-30;217,6;939,1;16,7;4,5;
2018-10-31;266;938,6;17,2;5;
2018-11-30;250,4;937,8;20,4;4,7;
2018-12-31;202,6;937,9;21,2;4,2;
2019-01-31;140,2;938,6;23,2;4,3;
2019-02-28;114,6;938,1;21,1;4;
2019-03-31;136;940,2;19,5;4,1;
2019-04-30;110,8;939,4;19,2;3,7;
2019-05-31;195,2;940,2;16,3;4,2;
2019-06-30;24,4;942,6;16,5;4,5;
2019-07-31;111,2;942,9;12,2;3,9;
2019-08-31;75,2;944,4;13,3;4,8;
2019-09-30;79,4;940,5;15,5;4,8;
2019-10-31;318;939;18,7;5;
2019-11-30;230,6;937,3;20,4;4,9;
2019-12-31;71,2;937,1;22,3;4,3;
2020-01-31;125,4;936,8;22,1;4,2;
2020-02-29;27,2;938,9;21,3;4,2;
2020-03-31;31;940;22,4;4;
2020-04-30;44,2;941,7;17,4;4,2;
2020-05-31;174,8;941,4;14,8;4,2;
2020-06-30;232,4;940,4;14,5;5;
2020-07-31;null;null;11,4;null;
2020-08-31;null;943,1;15,3;4,2;
2020-09-30;null;null;null;null;
2020-10-31;null;null;null;null;
2020-11-30;null;null;null;null;
2020-12-31;null;null;null;null;
2021-01-31;null;null;null;null;
2021-02-28;null;937,7;20,2;3,6;
2021-03-31;140,8;938,3;20,2;3,3;
2021-04-30;7;941,7;18,1;4,3;
2021-05-31;226,4;941,4;13,5;3,8;
2021-06-30;181,8;942,6;12,1;4,3;
2021-07-31;25;944,2;12,5;3,9;
2021-08-31;136,6;942,6;15,3;4,5;
2021-09-30;133,8;939,6;16,3;4,6;
2021-10-31;151,6;939,1;17,3;4,2;
2021-11-30;30,2;937,1;20,1;4,6;
2021-12-31;11,4;936,7;22;4,2;
2022-01-31;91;936,6;24,2;4,2;
2022-02-28;110,2;937,3;22,3;2,2;
2022-03-31;236;938,5;19,6;2,6;
2022-04-30;214,8;939,8;17,2;2,7;
2022-05-31;297,8;941,1;12,9;2,6;
2022-06-30;233,8;941,5;11,3;2,7;
2022-07-31;63,4;940,3;16,2;3,8;
2022-08-31;107,2;942,5;13,3;3,3;
2022-09-30;71;941,2;13,7;2,9;
2022-10-31;107;938,7;16,2;3;
2022-11-30;51,4;940,2;18,3;3,9;
2022-12-31;89;936,3;22;3,1;
2023-01-31;56;937,1;23,4;2,6;
2023-02-28;76,8;937,7;21,6;1,8;
2023-03-31;48,8;939,1;22,4;2,2;
2023-04-30;45,8;939,7;17,6;2,7;
2023-05-31;275,2;942,2;16,1;1,9;
2023-06-30;152,6;943;14,1;2,8;
2023-07-31;174;942,5;13,8;3,6;
2023-08-31;73,4;940,3;15,6;3,3;
2023-09-30;440,6;938,1;17,1;4,3;
2023-10-31;323;937,5;16,8;3,9;
2023-11-30;469,2;936,2;19,8;4;
2023-12-31;157;937,5;22,1;3,6;
2024-01-31;120;937,9;21,3;3,7;
2024-02-29;142;938,9;23;3,2;
2024-03-31;121,6;939,2;21,3;2,6;
2024-04-30;281;939;19,8;3,8;
2024-05-31;773,8;939,9;14,4;3,5;
2024-06-30;265,6;940,6;15,9;4;
2024-07-31;57,6;944,9;12,3;3,5;
2024-08-31;77,4;942,2;14,7;3,4;
2024-09-30;138,2;939,2;18;3,9;
2024-10-31;119,2;938,9;18,5;4,3;
2024-11-30;43,8;937,4;21;4,1;
2024-12-31;116,2;936,4;19,8;4;
2025-01-31;97,6;936,3;22,3;3,2;
2025-02-28;130,4;938,2;23,7;2,3;
2025-03-31;73,6;940,6;21,8;2,9;
2025-04-30;173,2;940,4;17;2,6;
2025-05-31;214,6;942,4;15,9;3;
2025-06-30;null;null;null;null;

