Nome: GENERAL CARNEIRO
Codigo Estacao: A875
Latitude: -26.3986111
Longitude: -51.35361111
Altitude: 1009.01
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2022-02-28;166,4;901,5;20,3;,8;
2022-03-31;220,6;902,2;19,3;,8;
2022-04-30;164,8;903,6;15,7;,6;
2022-05-31;117,6;904,3;11,9;,8;
2022-06-30;null;null;10,8;null;
2022-07-31;null;905,3;12,9;,6;
2022-08-31;null;null;null;null;
2022-09-30;null;null;null;null;
2022-10-31;null;null;null;null;
2022-11-30;75;902,9;16;1;
2022-12-31;195,6;900,2;19,5;,8;
2023-01-31;162,4;901,3;19,9;,8;
2023-02-28;184,8;901,6;19,3;,7;
2023-03-31;82;903,3;19,8;,6;
2023-04-30;183,8;903,2;15,5;,5;
2023-05-31;68,6;905,7;13,2;,3;
2023-06-30;124,2;906,5;11,4;,5;
2023-07-31;null;905,8;12,4;,5;
2023-08-31;null;903,9;13,2;,7;
2023-09-30;null;902,7;16,9;,8;
2023-10-31;null;null;null;null;
2023-11-30;null;901,1;19,4;1;
2023-12-31;113,6;901,7;21;1;
2024-01-31;164,4;901,7;20,2;1;
2024-02-29;null;903,1;21,3;,8;
2024-03-31;66,4;903,2;20,2;,8;
2024-04-30;null;903,6;18,3;,7;
2024-05-31;null;903,4;15,9;,9;
2024-06-30;null;905,3;13;,7;
2024-07-31;null;null;11,2;null;
2024-08-31;5,4;906,2;12,8;,8;
2024-09-30;null;903,5;17,2;,9;
2024-10-31;123,6;903;17,9;1,1;
2024-11-30;309,4;901,3;19,1;1;
2024-12-31;179,4;900,2;19,1;1;
2025-01-31;188;900,4;20,4;1;
2025-02-28;187,4;902,7;21,7;,7;
2025-03-31;117,4;904,5;19,9;,7;
2025-04-30;90,6;903,5;16,6;,6;
2025-05-31;73,4;906,1;13,9;,7;
2025-06-30;null;null;null;null;

